year,month,day,week,팀,승패,i_1,i_2,i_3,i_4,i_5,i_6,i_7,i_8,i_9,i_10,i_11,i_12,R,H,E,B,홈팀,원정팀,더블헤더
2014,8,9,5,기아,승,0,0,0,0,2,0,0,5,-1,-1,-1,-1,7,9,0,4,롯데,기아,0
2014,8,9,5,SK,승,1,3,1,1,3,0,0,0,0,-1,-1,-1,9,14,0,4,SK,NC,0
2014,8,9,5,NC,패,3,0,0,0,3,0,0,0,0,-1,-1,-1,6,11,1,1,SK,NC,0
2014,8,10,6,롯데,패,2,0,0,0,0,0,1,0,0,-1,-1,-1,3,5,0,8,롯데,기아,0
2014,8,10,6,기아,승,2,0,0,0,3,1,0,0,-1,-1,-1,-1,6,8,0,4,롯데,기아,0
2014,8,11,0,한화,승,4,0,0,0,0,0,0,0,0,-1,-1,-1,4,9,2,4,한화,LG,0
2014,8,11,0,LG,패,1,0,0,0,0,0,1,0,0,-1,-1,-1,2,7,1,2,한화,LG,0
2014,8,11,0,삼성,승,0,2,1,0,0,1,0,2,0,1,-1,-1,7,11,0,3,삼성,키움,0
2014,8,11,0,키움,패,1,0,0,2,3,0,0,0,0,0,-1,-1,6,10,0,6,삼성,키움,0
2014,8,11,0,SK,패,0,1,0,0,0,0,0,0,1,-1,-1,-1,2,8,0,5,SK,NC,0
2014,8,11,0,NC,승,0,0,0,1,5,1,0,0,-1,-1,-1,-1,7,13,0,2,SK,NC,0
2014,8,12,1,SK,승,1,1,2,2,0,1,0,0,0,-1,-1,-1,7,12,0,7,SK,LG,0
2014,8,12,1,LG,패,1,0,2,0,0,0,0,0,0,-1,-1,-1,3,7,1,5,SK,LG,0
2014,8,12,1,두산,승,0,0,0,0,4,1,1,3,2,-1,-1,-1,11,14,3,7,두산,한화,0
2014,8,12,1,한화,패,1,0,0,0,0,0,5,3,0,-1,-1,-1,9,11,1,7,두산,한화,0
2014,8,12,1,NC,패,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,6,2,2,NC,기아,0
2014,8,12,1,기아,승,2,1,0,0,0,1,0,0,-1,-1,-1,-1,4,4,0,2,NC,기아,0
2014,8,12,1,키움,승,4,0,2,0,1,1,2,0,0,-1,-1,-1,10,15,0,5,키움,롯데,0
2014,8,12,1,롯데,패,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,9,1,4,키움,롯데,0
2014,8,13,2,SK,승,1,0,0,3,4,0,0,0,0,-1,-1,-1,8,11,1,8,SK,LG,0
2014,8,13,2,LG,패,0,0,3,0,0,2,0,0,0,-1,-1,-1,5,6,0,4,SK,LG,0
2014,8,13,2,NC,승,0,0,0,0,1,2,0,1,0,-1,-1,-1,4,7,0,1,NC,기아,0
2014,8,13,2,기아,패,1,0,0,0,2,0,0,0,0,-1,-1,-1,3,5,1,4,NC,기아,0
2014,8,13,2,키움,승,0,5,0,0,1,0,0,0,2,-1,-1,-1,8,11,0,7,키움,롯데,0
2014,8,13,2,롯데,패,2,2,0,0,1,0,0,0,0,-1,-1,-1,5,8,2,3,키움,롯데,0
2014,8,14,3,두산,패,0,0,0,0,0,2,0,0,0,-1,-1,-1,2,8,0,2,두산,키움,0
2014,8,14,3,키움,승,1,1,2,0,3,1,0,0,-1,-1,-1,-1,8,13,0,4,두산,키움,0
2014,8,14,3,삼성,승,0,0,1,0,0,0,1,0,0,-1,-1,-1,2,12,0,1,삼성,SK,0
2014,8,14,3,SK,패,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,8,0,3,삼성,SK,0
2014,8,14,3,롯데,승,1,0,0,0,1,4,2,1,0,-1,-1,-1,9,10,0,9,롯데,한화,0
2014,8,14,3,한화,패,0,0,1,0,0,0,3,0,0,-1,-1,-1,4,13,1,2,롯데,한화,0
2014,8,15,4,NC,패,0,0,0,0,1,0,1,0,0,-1,-1,-1,2,6,0,2,NC,LG,0
2014,8,15,4,LG,승,1,1,0,1,0,0,0,0,-1,-1,-1,-1,3,9,0,0,NC,LG,0
2014,8,15,4,두산,패,1,0,1,0,0,0,0,0,0,-1,-1,-1,2,6,0,2,두산,키움,0
2014,8,15,4,키움,승,3,0,1,0,2,0,0,2,-1,-1,-1,-1,8,9,0,4,두산,키움,0
2014,8,15,4,삼성,패,0,1,2,0,0,2,0,2,0,-1,-1,-1,7,7,1,5,삼성,SK,0
2014,8,15,4,SK,승,0,0,0,5,2,0,0,3,-1,-1,-1,-1,10,13,1,2,삼성,SK,0
2014,8,15,4,롯데,패,0,0,2,0,2,2,0,0,0,-1,-1,-1,6,12,4,6,롯데,한화,0
2014,8,15,4,한화,승,1,3,1,0,0,1,0,2,-1,-1,-1,-1,8,10,1,8,롯데,한화,0
2014,8,16,5,롯데,패,1,0,0,0,0,0,0,0,1,-1,-1,-1,2,11,1,3,롯데,두산,0
2014,8,16,5,두산,승,1,1,3,2,0,1,1,0,-1,-1,-1,-1,9,11,1,7,롯데,두산,0
2014,8,16,5,LG,패,0,0,0,1,1,1,0,0,0,-1,-1,-1,3,9,2,0,LG,삼성,0
2014,8,16,5,삼성,승,1,2,2,2,3,0,0,0,-1,-1,-1,-1,10,16,0,5,LG,삼성,0
2014,8,16,5,키움,승,0,4,0,1,4,0,0,0,0,-1,-1,-1,9,12,0,5,키움,기아,0
2014,8,16,5,기아,패,0,0,2,0,0,1,0,0,3,-1,-1,-1,6,16,0,4,키움,기아,0
2014,8,16,5,한화,패,0,0,0,0,1,0,0,1,0,-1,-1,-1,2,8,0,2,한화,NC,0
2014,8,16,5,NC,승,1,1,0,1,0,0,0,0,-1,-1,-1,-1,3,9,0,1,한화,NC,0
2014,8,17,6,롯데,패,0,0,0,0,3,0,0,0,1,-1,-1,-1,4,10,1,5,롯데,두산,0
2014,8,17,6,두산,승,3,0,0,0,1,0,1,2,-1,-1,-1,-1,7,10,1,5,롯데,두산,0
2014,8,17,6,한화,패,0,0,0,0,0,0,0,3,0,-1,-1,-1,3,4,0,1,한화,NC,0
2014,8,17,6,NC,승,0,2,0,0,0,0,0,2,-1,-1,-1,-1,4,8,0,6,한화,NC,0
2014,8,19,1,LG,승,0,0,4,0,1,1,0,0,1,-1,-1,-1,7,16,2,2,LG,키움,0
2014,8,19,1,키움,패,2,2,1,0,0,0,0,0,0,-1,-1,-1,5,11,0,0,LG,키움,0
2014,8,19,1,두산,승,0,1,0,0,1,5,0,2,3,-1,-1,-1,12,13,2,9,두산,SK,0
2014,8,19,1,SK,패,1,0,0,0,3,0,0,2,0,-1,-1,-1,6,16,0,3,두산,SK,0
2014,8,19,1,한화,승,2,4,1,0,0,1,0,0,2,-1,-1,-1,10,17,0,5,한화,롯데,0
2014,8,19,1,롯데,패,0,0,0,3,1,0,3,0,0,-1,-1,-1,7,9,2,10,한화,롯데,0
2014,8,20,2,LG,패,0,0,0,1,0,0,0,1,0,-1,-1,-1,2,4,2,4,LG,키움,0
2014,8,20,2,키움,승,1,0,3,0,0,1,0,0,-1,-1,-1,-1,5,7,1,4,LG,키움,0
2014,8,20,2,두산,패,0,1,2,0,0,0,0,0,0,-1,-1,-1,3,5,0,6,두산,SK,0
2014,8,20,2,SK,승,0,1,0,0,0,2,3,0,-1,-1,-1,-1,6,9,1,4,두산,SK,0
2014,8,21,3,두산,패,0,0,1,0,0,0,0,0,0,-1,-1,-1,1,9,1,2,두산,삼성,0
2014,8,21,3,삼성,승,0,0,0,2,0,3,0,0,-1,-1,-1,-1,5,8,0,5,두산,삼성,0
2014,8,21,3,키움,패,1,0,0,0,0,1,1,0,0,-1,-1,-1,3,10,0,6,키움,NC,0
2014,8,21,3,NC,승,0,0,0,0,0,3,2,0,-1,-1,-1,-1,5,8,0,4,키움,NC,0
2014,8,22,4,기아,패,0,0,0,0,0,0,2,0,0,-1,-1,-1,2,8,1,2,기아,LG,0
2014,8,22,4,LG,승,0,0,0,0,0,0,2,1,-1,-1,-1,-1,3,9,1,1,기아,LG,0
2014,8,22,4,SK,패,0,1,0,0,0,0,2,0,0,-1,-1,-1,3,9,1,6,SK,한화,0
2014,8,22,4,한화,승,2,0,0,0,0,2,2,2,-1,-1,-1,-1,8,18,1,8,SK,한화,0
2014,8,22,4,두산,승,0,1,2,0,0,0,1,0,0,1,-1,-1,5,14,0,2,두산,삼성,0
2014,8,22,4,삼성,패,0,0,0,0,0,0,0,3,1,0,-1,-1,4,8,0,1,두산,삼성,0
2014,8,22,4,키움,패,1,0,0,0,0,0,0,0,0,-1,-1,-1,1,4,1,2,키움,NC,0
2014,8,22,4,NC,승,0,1,0,0,0,0,0,1,-1,-1,-1,-1,2,6,0,7,키움,NC,0
2014,8,23,5,NC,승,1,0,0,0,2,0,1,5,0,-1,-1,-1,9,16,1,4,NC,두산,0
2014,8,23,5,두산,패,1,3,0,0,0,1,1,0,1,-1,-1,-1,7,11,1,6,NC,두산,0
2014,8,23,5,SK,패,3,0,3,3,0,0,0,0,0,-1,-1,-1,9,11,2,5,SK,삼성,0
2014,8,23,5,삼성,승,4,0,4,0,0,0,1,1,-1,-1,-1,-1,10,13,2,8,SK,삼성,0
2014,8,23,5,한화,패,0,1,3,0,0,0,0,0,1,-1,-1,-1,5,12,0,4,한화,기아,0
2014,8,23,5,기아,승,0,0,0,0,0,0,1,4,1,-1,-1,-1,6,9,0,5,한화,기아,0
2014,8,23,5,LG,승,1,0,0,0,0,0,0,2,0,-1,-1,-1,3,7,0,5,LG,롯데,0
2014,8,23,5,롯데,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,0,2,LG,롯데,0
2014,8,24,6,NC,승,1,0,0,0,0,0,0,0,1,-1,-1,-1,2,11,1,2,NC,두산,0
2014,8,24,6,두산,패,1,0,0,0,0,0,0,0,0,-1,-1,-1,1,8,0,2,NC,두산,0
2014,8,24,6,SK,승,1,0,4,0,0,0,0,5,1,-1,-1,-1,11,14,0,2,SK,삼성,0
2014,8,24,6,삼성,패,0,0,0,0,1,1,3,1,2,-1,-1,-1,8,12,1,2,SK,삼성,0
2014,8,24,6,LG,승,0,0,1,1,0,0,0,4,0,-1,-1,-1,6,8,1,5,LG,롯데,0
2014,8,24,6,롯데,패,0,0,0,2,3,0,0,0,0,-1,-1,-1,5,6,1,3,LG,롯데,0
2014,8,25,0,한화,승,4,0,0,0,0,2,0,1,2,-1,-1,-1,9,13,0,5,한화,기아,0
2014,8,25,0,기아,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,3,0,2,한화,기아,0
2014,8,26,1,NC,패,1,0,0,0,0,0,0,0,1,-1,-1,-1,2,4,1,3,NC,한화,0
2014,8,26,1,한화,승,1,0,0,2,0,0,0,0,-1,-1,-1,-1,3,9,2,8,NC,한화,0
2014,8,26,1,삼성,승,1,0,0,2,0,2,3,2,0,-1,-1,-1,10,16,2,4,삼성,롯데,0
2014,8,26,1,롯데,패,0,0,1,3,1,0,0,2,0,-1,-1,-1,7,11,0,4,삼성,롯데,0
2014,8,27,2,LG,승,2,2,0,1,0,0,0,0,0,-1,-1,-1,5,9,1,9,LG,두산,0
2014,8,27,2,두산,패,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,6,0,2,LG,두산,0
2014,8,27,2,기아,패,4,0,0,0,0,0,0,0,0,-1,-1,-1,4,8,2,6,기아,키움,0
2014,8,27,2,키움,승,0,1,2,0,1,0,0,2,-1,-1,-1,-1,6,8,0,6,기아,키움,0
2014,8,27,2,NC,패,0,0,0,1,1,0,0,0,1,-1,-1,-1,3,6,0,1,NC,한화,0
2014,8,27,2,한화,승,0,6,1,0,0,0,0,0,-1,-1,-1,-1,7,9,0,7,NC,한화,0
2014,8,27,2,삼성,패,2,0,0,1,0,0,1,0,0,-1,-1,-1,4,9,1,5,삼성,롯데,0
2014,8,27,2,롯데,승,0,0,1,4,0,1,0,5,-1,-1,-1,-1,11,15,0,2,삼성,롯데,0
2014,8,28,3,삼성,패,0,0,0,0,0,1,1,1,2,-1,-1,-1,5,13,0,3,삼성,두산,0
2014,8,28,3,두산,승,3,0,0,0,3,0,0,0,-1,-1,-1,-1,6,10,1,3,삼성,두산,0
2014,8,28,3,LG,패,1,0,0,0,0,0,0,0,1,-1,-1,-1,2,3,1,4,LG,SK,0
2014,8,28,3,SK,승,1,0,0,1,0,1,0,1,-1,-1,-1,-1,4,8,1,3,LG,SK,0
2014,8,28,3,키움,승,2,2,0,1,0,0,1,4,0,-1,-1,-1,10,11,0,7,키움,한화,0
2014,8,28,3,한화,패,1,0,0,0,0,0,1,1,1,-1,-1,-1,4,12,0,8,키움,한화,0
2014,8,28,3,기아,패,0,0,2,0,1,2,0,0,0,-1,-1,-1,5,11,4,3,기아,롯데,0
2014,8,28,3,롯데,승,0,0,4,0,2,0,0,0,-1,-1,-1,-1,6,11,1,5,기아,롯데,0
2014,8,29,4,삼성,패,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,1,3,0,4,삼성,두산,0
2014,8,29,4,두산,승,0,0,2,0,0,0,-1,-1,-1,-1,-1,-1,2,8,0,3,삼성,두산,0
2014,8,29,4,LG,승,0,0,2,4,0,1,1,3,1,-1,-1,-1,12,16,0,8,LG,SK,0
2014,8,29,4,SK,패,0,0,0,0,0,2,0,0,0,-1,-1,-1,2,7,0,1,LG,SK,0
2014,8,29,4,키움,패,1,0,0,0,4,3,0,1,0,0,-1,-1,9,17,0,6,키움,한화,0
2014,8,29,4,한화,승,2,0,1,0,0,0,3,3,0,1,-1,-1,10,13,0,13,키움,한화,0
2014,8,29,4,기아,승,0,0,0,1,2,2,2,2,0,-1,-1,-1,9,12,2,5,기아,롯데,0
2014,8,29,4,롯데,패,1,0,0,0,0,0,1,3,0,-1,-1,-1,5,8,1,2,기아,롯데,0
2014,8,30,5,롯데,패,0,0,1,0,1,0,0,0,0,-1,-1,-1,2,6,1,4,롯데,LG,0
2014,8,30,5,LG,승,3,0,0,0,0,0,0,0,-1,-1,-1,-1,3,4,1,6,롯데,LG,0
2014,8,30,5,키움,승,0,0,0,0,3,0,0,4,0,-1,-1,-1,7,10,1,3,키움,삼성,0
2014,8,30,5,삼성,패,0,1,0,0,0,0,0,3,0,-1,-1,-1,4,9,2,4,키움,삼성,0
2014,8,30,5,SK,승,0,0,1,0,0,5,0,0,1,-1,-1,-1,7,12,1,3,SK,기아,0
2014,8,30,5,기아,패,0,0,0,0,0,2,0,0,0,-1,-1,-1,2,7,1,4,SK,기아,0
2014,8,30,5,두산,승,0,0,0,0,0,1,5,0,1,-1,-1,-1,7,9,1,7,두산,NC,0
2014,8,30,5,NC,패,0,0,0,0,0,0,2,0,0,-1,-1,-1,2,3,2,2,두산,NC,0
2014,8,31,6,롯데,승,0,0,2,1,0,2,0,0,1,-1,-1,-1,6,8,1,5,롯데,LG,0
2014,8,31,6,LG,패,0,0,0,0,0,2,0,0,0,-1,-1,-1,2,6,0,2,롯데,LG,0
2014,8,31,6,키움,승,0,0,1,0,1,1,0,1,3,-1,-1,-1,7,11,0,4,키움,삼성,0
2014,8,31,6,삼성,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,4,0,4,키움,삼성,0
2014,8,31,6,SK,승,1,1,1,1,0,0,0,0,0,-1,-1,-1,4,11,0,2,SK,기아,0
2014,8,31,6,기아,패,0,2,0,0,1,0,0,0,0,-1,-1,-1,3,10,1,4,SK,기아,0
2014,8,31,6,두산,승,4,1,0,1,0,3,0,0,1,-1,-1,-1,10,14,1,4,두산,NC,0
2014,8,31,6,NC,패,1,0,2,0,0,2,1,0,0,-1,-1,-1,6,10,0,6,두산,NC,0
2014,9,2,1,한화,무,0,0,1,1,0,4,1,-1,-1,-1,-1,-1,7,12,2,4,한화,SK,0
2014,9,2,1,SK,무,2,0,0,4,0,1,0,-1,-1,-1,-1,-1,7,6,0,3,한화,SK,0
2014,9,2,1,NC,무,0,3,0,0,0,2,0,1,4,-1,-1,-1,10,14,2,7,NC,삼성,0
2014,9,2,1,삼성,무,0,0,0,2,4,0,0,0,4,-1,-1,-1,10,15,2,3,NC,삼성,0
2014,9,4,3,두산,무,0,0,0,0,0,1,1,0,1,0,0,0,3,13,0,8,두산,LG,0
2014,9,4,3,LG,무,0,0,0,3,0,0,0,0,0,0,0,0,3,10,2,8,두산,LG,0
2014,9,4,3,NC,패,0,2,0,0,0,0,0,2,1,-1,-1,-1,5,5,0,3,NC,키움,0
2014,9,4,3,키움,승,2,4,0,2,0,0,3,2,-1,-1,-1,-1,13,13,1,7,NC,키움,0
2014,9,4,3,롯데,승,0,0,0,0,0,1,4,0,1,-1,-1,-1,6,11,3,5,롯데,SK,0
2014,9,4,3,SK,패,0,0,2,1,0,0,0,1,0,-1,-1,-1,4,8,0,1,롯데,SK,0
2014,9,4,3,한화,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,6,1,1,한화,삼성,0
2014,9,4,3,삼성,승,1,0,0,0,1,1,0,1,-1,-1,-1,-1,4,12,0,1,한화,삼성,0
2014,9,5,4,두산,패,2,0,0,0,0,0,1,0,0,-1,-1,-1,3,6,0,5,두산,LG,0
2014,9,5,4,LG,승,0,1,0,0,2,2,0,0,-1,-1,-1,-1,5,13,0,5,두산,LG,0
2014,9,5,4,NC,패,1,0,0,0,0,0,0,0,0,-1,-1,-1,1,5,3,0,NC,키움,0
2014,9,5,4,키움,승,4,0,3,1,0,2,0,0,-1,-1,-1,-1,10,10,0,9,NC,키움,0
2014,9,5,4,롯데,패,1,0,0,2,0,0,0,0,0,-1,-1,-1,3,4,1,6,롯데,SK,0
2014,9,5,4,SK,승,3,4,0,0,0,5,0,0,-1,-1,-1,-1,12,18,1,2,롯데,SK,0
2014,9,5,4,한화,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,2,0,1,한화,삼성,0
2014,9,5,4,삼성,승,0,0,0,1,4,0,3,0,-1,-1,-1,-1,8,8,0,9,한화,삼성,0
2014,9,6,5,SK,승,0,4,0,0,0,0,3,0,0,-1,-1,-1,7,8,0,6,SK,두산,0
2014,9,6,5,두산,패,0,0,0,0,0,0,1,0,1,-1,-1,-1,2,11,1,2,SK,두산,0
2014,9,6,5,롯데,승,0,1,7,0,0,1,0,0,1,-1,-1,-1,10,12,0,7,롯데,키움,0
2014,9,6,5,키움,패,0,1,0,1,0,3,0,0,0,-1,-1,-1,5,11,0,5,롯데,키움,0
2014,9,6,5,LG,패,0,0,2,0,2,0,0,0,1,-1,-1,-1,5,9,0,8,LG,한화,0
2014,9,6,5,한화,승,0,2,0,0,1,0,5,1,-1,-1,-1,-1,9,12,0,8,LG,한화,0
2014,9,6,5,기아,승,0,0,0,0,1,5,2,1,0,-1,-1,-1,9,15,1,2,기아,NC,0
2014,9,6,5,NC,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,6,1,1,기아,NC,0
2014,9,7,6,SK,승,0,2,3,0,1,5,0,1,0,-1,-1,-1,12,13,0,7,SK,두산,0
2014,9,7,6,두산,패,0,0,0,0,0,0,2,1,0,-1,-1,-1,3,9,0,3,SK,두산,0
2014,9,7,6,롯데,패,1,0,0,0,0,0,0,5,0,-1,-1,-1,6,11,0,3,롯데,키움,0
2014,9,7,6,키움,승,0,1,0,2,0,2,2,0,-1,-1,-1,-1,7,11,1,3,롯데,키움,0
2014,9,7,6,LG,패,2,0,1,0,0,0,0,0,0,-1,-1,-1,3,8,0,2,LG,한화,0
2014,9,7,6,한화,승,0,1,0,1,0,0,1,0,2,-1,-1,-1,5,11,1,2,LG,한화,0
2014,9,7,6,기아,패,0,1,0,1,0,0,0,0,1,-1,-1,-1,3,6,1,3,기아,NC,0
2014,9,7,6,NC,승,2,3,1,0,0,0,0,0,-1,-1,-1,-1,6,11,0,2,기아,NC,0
2014,9,9,1,한화,패,1,0,0,3,0,0,0,0,4,-1,-1,-1,8,9,3,4,한화,키움,0
2014,9,9,1,키움,승,1,0,3,0,3,2,2,2,-1,-1,-1,-1,13,19,1,5,한화,키움,0
2014,9,9,1,LG,패,0,0,4,0,1,0,0,2,0,-1,-1,-1,7,13,2,6,LG,기아,0
2014,9,9,1,기아,승,1,0,3,0,1,0,1,4,-1,-1,-1,-1,10,10,0,5,LG,기아,0
2014,9,9,1,SK,승,2,0,3,0,0,0,1,1,3,-1,-1,-1,10,9,1,4,SK,롯데,0
2014,9,9,1,롯데,패,0,0,1,0,0,2,1,2,2,-1,-1,-1,8,10,2,9,SK,롯데,0
2014,9,9,1,삼성,패,1,0,0,1,0,0,0,0,0,0,1,-1,3,12,0,7,삼성,NC,0
2014,9,9,1,NC,승,1,0,0,0,1,0,0,0,0,0,4,-1,6,11,0,6,삼성,NC,0
2014,9,10,2,한화,패,0,0,0,0,0,0,0,0,2,-1,-1,-1,2,6,1,1,한화,키움,0
2014,9,10,2,키움,승,0,1,1,1,0,0,1,0,-1,-1,-1,-1,4,10,0,2,한화,키움,0
2014,9,10,2,LG,승,0,5,0,4,3,0,0,0,0,-1,-1,-1,12,10,2,4,LG,기아,0
2014,9,10,2,기아,패,0,1,0,1,2,0,0,1,1,-1,-1,-1,6,10,0,4,LG,기아,0
2014,9,10,2,SK,패,0,1,0,0,2,1,0,1,0,-1,-1,-1,5,14,0,0,SK,롯데,0
2014,9,10,2,롯데,승,2,1,2,1,0,3,1,1,-1,-1,-1,-1,11,19,0,5,SK,롯데,0
2014,9,10,2,삼성,승,0,0,0,0,0,1,0,0,3,-1,-1,-1,4,6,0,9,삼성,NC,0
2014,9,10,2,NC,패,0,0,0,2,0,0,0,0,0,-1,-1,-1,2,7,0,2,삼성,NC,0
2014,9,11,3,한화,패,0,3,0,3,0,0,0,0,0,-1,-1,-1,6,12,1,2,한화,두산,0
2014,9,11,3,두산,승,1,0,4,0,2,1,2,1,-1,-1,-1,-1,11,16,1,6,한화,두산,0
2014,9,11,3,키움,패,0,0,0,1,0,0,1,0,0,-1,-1,-1,2,4,1,2,키움,SK,0
2014,9,11,3,SK,승,3,3,0,2,2,0,1,0,-1,-1,-1,-1,11,12,0,6,키움,SK,0
2014,9,11,3,기아,패,0,0,0,2,1,0,0,1,0,-1,-1,-1,4,7,0,3,기아,삼성,0
2014,9,11,3,삼성,승,0,0,0,0,1,0,0,2,2,-1,-1,-1,5,13,0,1,기아,삼성,0
2014,9,11,3,롯데,승,0,0,0,0,0,0,0,2,3,-1,-1,-1,5,9,0,6,롯데,NC,0
2014,9,11,3,NC,패,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,7,0,2,롯데,NC,0
2014,9,12,4,한화,패,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,7,2,3,한화,두산,0
2014,9,12,4,두산,승,1,2,0,3,0,0,0,0,-1,-1,-1,-1,6,11,0,5,한화,두산,0
2014,9,12,4,키움,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,4,0,1,키움,SK,0
2014,9,12,4,SK,승,0,0,1,0,0,2,0,0,-1,-1,-1,-1,3,7,1,6,키움,SK,0
2014,9,12,4,기아,패,0,0,0,3,0,0,1,0,0,-1,-1,-1,4,11,0,4,기아,삼성,0
2014,9,12,4,삼성,승,8,1,4,1,0,0,0,0,-1,-1,-1,-1,14,19,0,2,기아,삼성,0
2014,9,12,4,롯데,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,1,1,4,롯데,NC,0
2014,9,12,4,NC,승,0,2,2,0,2,0,0,0,-1,-1,-1,-1,6,10,0,2,롯데,NC,0
2014,9,13,5,삼성,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,9,1,2,삼성,LG,0
2014,9,13,5,LG,승,0,0,0,1,0,0,0,0,-1,-1,-1,-1,1,6,0,2,삼성,LG,0
2014,9,13,5,NC,승,0,0,1,0,0,4,6,0,0,-1,-1,-1,11,10,1,6,NC,SK,0
2014,9,13,5,SK,패,0,2,1,0,1,0,0,0,0,-1,-1,-1,4,9,1,4,NC,SK,0
2014,9,13,5,기아,승,0,0,0,0,0,1,0,0,0,2,-1,-1,3,9,0,4,기아,한화,0
2014,9,13,5,한화,패,0,0,0,0,1,0,0,0,0,0,-1,-1,1,4,2,4,기아,한화,0
2014,9,13,5,두산,승,0,2,0,1,0,1,0,0,0,-1,-1,-1,4,14,1,6,두산,롯데,0
2014,9,13,5,롯데,패,0,0,0,0,0,1,0,0,2,-1,-1,-1,3,7,0,2,두산,롯데,0
2014,9,14,6,삼성,패,0,0,1,0,2,0,0,0,0,-1,-1,-1,3,8,1,1,삼성,LG,0
2014,9,14,6,LG,승,0,0,6,3,3,0,0,0,-1,-1,-1,-1,12,12,1,7,삼성,LG,0
2014,9,14,6,NC,패,0,1,0,0,0,1,1,0,0,-1,-1,-1,3,6,2,3,NC,SK,0
2014,9,14,6,SK,승,0,0,0,0,1,2,0,2,-1,-1,-1,-1,5,7,0,3,NC,SK,0
2014,9,14,6,기아,패,0,1,0,0,2,0,3,0,0,-1,-1,-1,6,13,0,1,기아,한화,0
2014,9,14,6,한화,승,2,1,0,0,2,5,0,0,-1,-1,-1,-1,10,12,0,4,기아,한화,0
2014,9,14,6,두산,패,1,0,1,0,0,0,1,0,0,-1,-1,-1,3,11,0,3,두산,롯데,0
2014,9,14,6,롯데,승,0,3,0,0,0,0,0,0,1,-1,-1,-1,4,8,0,1,두산,롯데,0
2014,10,1,2,SK,승,0,0,0,1,2,0,8,0,0,-1,-1,-1,11,14,2,5,SK,한화,0
2014,10,1,2,한화,패,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,6,0,8,SK,한화,0
2014,10,1,2,롯데,패,0,1,0,0,1,1,0,0,0,0,0,0,3,7,0,10,롯데,삼성,0
2014,10,1,2,삼성,승,1,1,0,0,0,0,0,1,0,0,0,1,4,7,0,6,롯데,삼성,0
2014,10,1,2,두산,승,0,0,0,0,2,0,0,1,0,-1,-1,-1,3,8,0,3,두산,기아,0
2014,10,1,2,기아,패,0,0,0,1,0,0,0,0,0,-1,-1,-1,1,6,0,0,두산,기아,0
2014,10,2,3,두산,패,0,3,0,0,0,0,0,0,0,-1,-1,-1,3,8,1,5,두산,기아,0
2014,10,2,3,기아,승,2,0,0,0,2,0,0,0,-1,-1,-1,-1,4,9,0,0,두산,기아,0
2014,10,2,3,한화,패,0,0,0,1,4,0,0,0,0,-1,-1,-1,5,12,0,2,한화,롯데,0
2014,10,2,3,롯데,승,0,0,3,3,0,0,0,4,-1,-1,-1,-1,10,16,0,4,한화,롯데,0
2014,10,2,3,SK,패,0,0,0,1,1,0,0,0,0,-1,-1,-1,2,5,1,1,SK,NC,0
2014,10,2,3,NC,승,0,2,0,1,0,2,1,3,-1,-1,-1,-1,9,12,1,4,SK,NC,0
2014,10,3,4,키움,패,2,0,0,0,0,0,1,0,2,-1,-1,-1,5,12,1,3,키움,LG,0
2014,10,3,4,LG,승,0,3,1,0,0,1,6,0,-1,-1,-1,-1,11,15,1,7,키움,LG,0
2014,10,3,4,두산,패,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,3,1,3,두산,기아,0
2014,10,3,4,기아,승,2,0,0,0,0,0,0,0,-1,-1,-1,-1,2,8,2,1,두산,기아,0
2014,10,3,4,한화,패,0,0,0,1,0,0,0,1,1,-1,-1,-1,3,7,1,2,한화,롯데,0
2014,10,3,4,롯데,승,0,6,2,3,2,1,1,0,-1,-1,-1,-1,15,18,0,8,한화,롯데,0
2014,10,4,5,키움,승,0,0,0,0,0,1,1,4,0,-1,-1,-1,6,7,3,2,키움,LG,0
2014,10,4,5,LG,패,0,0,0,0,2,0,0,0,0,-1,-1,-1,2,7,2,4,키움,LG,0
2014,10,4,5,삼성,승,0,2,1,0,3,1,0,1,2,-1,-1,-1,10,17,1,6,삼성,기아,0
2014,10,4,5,기아,패,1,2,0,2,0,0,0,0,0,-1,-1,-1,5,12,1,4,삼성,기아,0
2014,10,4,5,두산,패,0,3,1,0,0,0,0,0,0,-1,-1,-1,4,10,0,5,두산,NC,0
